,temp_6,temp_3,temp_5,temp_2,temp_4,temp_7,temp_1,temp_0,sky is clear,mist,overcast clouds,broken clouds,scattered clouds,light rain,few clouds,light snow,Sky is Clear,moderate rain,haze,light intensity drizzle,fog,proximity thunderstorm,drizzle,heavy snow,heavy intensity rain,snow,proximity shower rain,thunderstorm,heavy intensity drizzle,thunderstorm with heavy rain,thunderstorm with light rain,proximity thunderstorm with rain,thunderstorm with rain,smoke,very heavy rain,thunderstorm with light drizzle,proximity thunderstorm with drizzle,light intensity shower rain,light shower snow,shower drizzle,light rain and snow,SQUALLS,sleet,freezing rain,thunderstorm with drizzle,shower snow,sky is clear_0,mist_0,broken clouds_0,light rain_0,broken clouds_1,moderate rain_0,overcast clouds_0,overcast clouds_2,overcast clouds_1,scattered clouds_0,light intensity drizzle_0,haze_0,light rain_1,few clouds_1,light snow_0,scattered clouds_2,scattered clouds_1,fog_0,overcast clouds_3,mist_1,mist_2,broken clouds_2,drizzle_0,proximity thunderstorm_0,few clouds_0,scattered clouds_3,heavy intensity rain_0,few clouds_2,heavy snow_0,light snow_1,mist_3,light snow_2,overcast clouds_4,light rain_2,snow_0,light snow_3,broken clouds_3,moderate rain_1,mist_4,haze_1,proximity shower rain_0,mist_5,thunderstorm_0,light snow_4,proximity thunderstorm_1,heavy snow_1,thunderstorm with heavy rain_0,broken clouds_4,drizzle_1,heavy intensity drizzle_0,thunderstorm with light rain_0,fog_1,haze_2,heavy snow_3,proximity thunderstorm with rain_0,mist_6,heavy snow_2,thunderstorm with rain_0,haze_3,haze_7,proximity thunderstorm_2,heavy snow_4,fog_2,smoke_0,heavy intensity rain_1,very heavy rain_0,haze_4,heavy intensity rain_2,thunderstorm with light drizzle_0,heavy snow_6,light intensity shower rain_0,proximity thunderstorm with drizzle_0,snow_1,haze_8,light shower snow_0,haze_5,moderate rain_2,heavy snow_5,light rain and snow_0,shower drizzle_0,haze_6,scattered clouds_4,heavy intensity drizzle_1,SQUALLS_0,mist_7,sleet_0,thunderstorm with drizzle_0,proximity thunderstorm with rain_1,thunderstorm with rain_1,few clouds_3,freezing rain_0,snow_2,drizzle_2,light intensity drizzle_1,proximity thunderstorm_3,proximity shower rain_1,heavy intensity rain_3,light rain_3,shower snow_0,sky is clear_1,traffic_volume_2,traffic_volume_0,traffic_volume_1
proximity thunderstorm with rain,2.02,0.14,1.63,0.0,0.31,1.62,0.0,0.0,1.11,1.46,1.17,1.11,0.77,2.5,0.37,0.0,0.5,3.03,0.71,2.86,0.0,5.32,1.94,0.0,5.43,0.0,5.24,5.6,2.63,7.36,10.19,10.16,4.78,0.0,0.0,2.93,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.59,1.12,2.62,1.0,3.11,1.24,1.32,0.5,1.2,2.86,0.66,3.26,0.0,0.0,0.0,0.67,0.0,0.68,0.4,0.3,0.0,2.02,5.32,0.49,0.0,5.57,0.79,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.47,5.24,0.0,5.6,0.0,7.44,0.0,7.36,0.0,0.0,2.69,10.19,0.0,0.0,0.0,10.44,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,2.93,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.06,1.05
thunderstorm with rain,2.28,0.1,1.19,0.0,0.22,2.39,0.0,0.0,1.03,1.68,0.89,1.44,1.14,2.12,0.39,0.0,0.71,2.84,0.57,1.53,0.93,5.84,0.91,0.0,5.78,0.5,2.76,5.72,0.0,11.63,5.73,4.29,11.19,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,0.0,0.99,1.95,1.73,2.31,1.2,2.79,1.08,0.37,0.47,1.68,1.53,0.47,2.29,0.28,0.0,0.33,0.0,0.96,0.0,1.42,0.42,0.98,0.95,5.73,0.46,0.0,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,2.76,0.0,5.72,0.0,4.18,0.0,11.63,0.0,0.0,0.0,5.73,0.0,0.0,0.0,4.4,0.0,0.0,12.0,0.0,19.44,9.05,0.0,0.0,0.0,8.69,0.0,0.0,0.0,0.0,0.0,0.0,8.57,11.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,0.92
smoke,2.63,0.0,1.61,0.0,0.81,2.21,0.0,0.0,0.27,1.27,0.0,1.11,0.75,1.08,0.71,0.0,0.0,1.75,5.0,2.05,0.86,1.73,3.37,0.0,3.89,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,405.93,28.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.47,1.16,1.27,3.34,1.8,0.0,0.0,0.0,0.0,2.05,5.45,0.0,1.02,0.0,3.62,0.0,0.89,0.0,0.52,1.56,0.0,3.51,1.84,0.43,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.93,0.0,28.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.05,1.07
very heavy rain,2.19,0.0,0.16,0.0,0.0,3.69,0.78,0.73,0.9,1.41,0.7,0.99,0.97,1.5,1.06,0.79,5.81,1.22,0.29,0.57,0.48,5.29,0.0,1.11,7.03,1.03,0.0,5.88,0.0,13.28,0.0,2.94,4.6,0.0,20.84,8.47,8.81,0.0,0.0,0.0,0.0,55.79,0.0,0.0,0.0,0.0,1.21,1.63,0.81,1.41,1.24,1.25,1.11,0.76,0.0,0.65,0.57,0.32,2.09,1.71,1.0,2.68,0.97,0.49,0.0,0.0,0.0,0.0,0.0,5.63,0.48,2.11,7.21,0.0,1.24,1.17,0.0,0.0,0.0,0.0,1.07,0.0,9.85,0.0,0.0,0.0,0.0,0.0,5.88,0.0,12.9,0.0,13.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,0.0,0.0,8.47,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,1.07
thunderstorm with light drizzle,1.58,0.24,1.56,0.0,0.54,0.88,0.0,0.0,0.36,1.69,1.01,0.59,0.5,2.16,0.0,0.0,0.87,3.8,2.1,3.42,1.15,7.5,2.81,0.0,7.78,0.0,6.81,12.35,12.15,12.75,3.53,14.09,5.52,0.0,0.0,30.51,42.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.96,0.77,2.53,0.49,3.89,1.61,0.0,0.58,0.26,3.42,2.29,0.63,0.0,0.0,0.8,1.16,1.18,0.0,0.0,0.0,0.0,2.92,7.37,0.0,0.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,12.35,0.0,10.32,0.0,12.75,0.0,0.0,12.46,3.53,0.0,0.0,0.0,14.48,0.0,0.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.51,0.0,0.0,42.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.23,1.07
proximity thunderstorm with drizzle,1.42,0.0,1.35,0.0,1.25,1.02,0.0,0.0,0.69,1.77,0.97,0.85,0.57,2.5,0.0,0.0,0.0,4.38,0.4,3.55,0.0,5.99,5.19,0.0,5.99,0.0,0.0,4.07,10.51,0.0,8.15,16.26,0.0,0.0,0.0,23.47,24.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,2.05,1.12,2.92,0.0,4.49,1.24,1.06,0.0,0.3,3.55,0.44,2.9,0.0,0.0,0.93,0.67,0.0,0.0,1.61,0.0,0.0,5.39,5.67,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,5.95,0.0,0.0,0.0,0.0,10.78,8.15,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47,0.0,0.0,24.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.21,1.07
light intensity shower rain,1.82,0.28,2.03,0.34,0.31,1.36,0.0,0.0,1.39,0.53,1.17,1.71,1.15,2.08,1.46,0.0,0.0,4.05,1.62,3.16,0.0,0.67,2.59,0.0,2.25,0.0,2.62,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.62,2.23,1.95,0.0,4.14,1.54,0.0,1.33,1.79,3.16,1.76,2.17,0.0,0.0,0.0,0.67,0.0,0.0,1.61,0.0,0.0,2.7,0.71,2.64,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2.62,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.81,0.82
light shower snow,0.0,1.66,0.0,0.8,0.0,0.0,3.81,0.0,0.66,0.84,0.92,0.4,0.0,0.74,0.43,7.11,0.0,0.8,2.39,1.87,0.0,2.36,0.0,0.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.97,0.53,0.86,0.0,0.82,0.73,0.0,1.58,0.0,1.87,2.61,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.78,0.0,0.0,0.0,0.0,7.64,0.0,28.8,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.19,1.07
shower drizzle,0.0,2.44,0.0,1.48,0.0,0.0,2.33,0.0,0.6,2.31,0.42,0.37,0.41,1.8,0.0,5.92,0.0,2.92,0.0,3.42,2.87,4.32,2.81,0.0,0.0,9.28,0.0,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.52,0.0,0.0,231.75,118.15,0.0,0.0,0.56,2.67,0.48,2.11,0.0,2.99,0.67,0.0,0.0,0.65,3.42,0.0,4.71,0.0,7.51,0.0,0.0,2.96,0.0,0.0,2.61,0.0,2.92,4.61,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.52,0.0,0.0,0.0,0.0,0.0,231.75,0.0,0.0,0.0,0.0,118.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.66,1.07
light rain and snow,0.0,3.65,0.0,1.48,0.68,0.0,0.0,0.0,0.0,2.31,0.84,0.74,0.0,2.25,0.0,2.37,0.0,3.65,1.75,1.71,1.43,0.0,5.62,3.33,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.33,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.97,2.64,2.47,3.74,1.34,0.0,2.89,0.0,1.71,1.91,0.0,0.0,3.0,0.0,0.0,1.48,0.0,0.0,2.61,0.0,5.84,0.0,0.0,0.0,0.0,0.0,3.73,0.0,12.12,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.09,0.89
SQUALLS,2.63,0.0,1.46,0.0,0.0,3.32,0.0,0.0,0.45,1.15,1.9,1.67,0.62,1.35,1.19,0.0,3.27,2.19,0.0,2.57,0.0,6.49,0.0,0.0,7.3,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.34,1.45,1.58,1.85,2.24,2.01,0.0,2.17,0.97,2.57,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,0.0,0.0,7.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.98,1.07
sleet,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.54,1.69,0.74,0.83,2.7,0.0,4.74,0.0,2.92,1.75,5.13,0.0,0.0,2.81,0.0,0.0,6.19,0.0,8.82,15.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.78,0.97,3.17,0.0,2.99,2.68,0.0,0.0,1.3,5.13,1.91,3.14,0.0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,1.31,1.07
freezing rain,0.0,1.83,0.0,2.21,0.0,0.0,0.0,0.0,0.0,2.31,1.26,0.0,0.0,1.35,0.0,3.55,0.0,2.19,2.63,2.57,4.3,0.0,0.0,9.98,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,1.58,0.0,2.24,2.01,0.0,0.0,0.0,2.57,2.87,0.0,0.0,4.5,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,0.0,18.18,0.0,0.0,0.0,9.59,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,44.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.66,1.07
thunderstorm with drizzle,1.32,1.83,0.0,0.0,2.03,2.21,0.0,0.0,1.81,2.31,1.26,2.22,1.24,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,4.32,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.34,1.45,0.0,3.71,2.24,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,7.82,0.0,0.0,4.61,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.31,1.07
shower snow,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,1.81,2.31,2.53,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.95,0.0,18.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,8.66,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.31,1.07
sky is clear_0,1.18,0.81,1.2,0.86,1.15,1.32,1.07,1.48,1.55,0.4,0.54,0.84,1.21,0.44,1.32,0.44,2.0,0.26,0.62,0.23,0.38,0.39,0.11,0.25,0.24,0.11,0.4,0.33,0.06,0.28,0.29,0.19,0.4,0.64,0.5,0.03,0.04,0.04,0.69,0.03,0.0,0.82,0.0,0.0,0.0,1.03,1.59,0.34,0.91,0.39,0.66,0.25,0.58,0.45,0.43,1.18,0.23,0.59,0.51,1.22,0.34,1.26,1.2,0.38,0.31,0.49,0.52,0.47,0.11,0.39,1.45,1.2,0.24,0.98,0.18,0.47,0.39,0.68,0.27,0.36,0.11,0.44,0.07,0.33,0.38,0.66,0.4,0.1,0.33,0.16,0.46,0.43,0.28,0.1,0.02,0.06,0.29,0.49,0.81,0.19,0.2,0.51,0.56,0.42,0.94,0.38,0.6,0.25,0.62,0.64,0.43,0.5,0.19,0.2,0.03,0.0,0.04,0.04,0.06,0.77,0.69,0.43,0.0,1.35,0.0,0.03,0.34,0.0,0.38,0.82,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,1.0,0.96,1.0
mist_0,0.83,1.15,0.88,1.11,0.83,0.64,0.84,0.46,0.54,2.05,0.95,0.65,0.49,1.59,0.33,1.84,0.16,2.02,1.85,2.19,2.87,1.82,2.47,2.38,2.37,3.13,1.63,2.0,3.2,2.52,2.11,2.27,1.82,0.38,1.85,2.81,3.04,1.66,1.68,3.15,3.22,0.76,2.69,3.94,4.06,1.74,0.51,2.28,0.66,1.78,0.51,2.06,1.01,0.75,0.85,0.52,2.19,1.96,0.97,0.3,2.22,0.31,0.46,2.9,0.34,1.76,1.68,0.41,2.5,1.85,0.37,0.28,2.42,0.11,2.59,1.61,1.52,1.12,0.15,0.52,3.16,0.7,0.18,0.91,0.74,1.26,1.63,1.18,2.0,0.53,1.74,1.77,2.52,0.0,2.31,3.21,2.11,2.17,0.92,1.23,2.25,0.62,1.4,1.7,0.54,2.0,1.27,1.17,2.72,0.38,1.22,1.85,2.31,1.33,2.81,1.57,1.66,3.04,2.52,0.87,1.68,1.16,0.0,0.0,3.22,3.15,1.74,0.0,2.56,0.76,0.0,2.69,4.06,3.04,3.43,0.0,3.94,0.0,0.0,0.0,3.04,0.0,0.0,0.0,1.74,0.0,0.98,1.11,1.03
broken clouds_0,1.04,0.94,1.06,0.98,1.09,0.98,1.1,1.0,1.19,0.75,1.29,1.49,1.4,0.82,1.23,0.68,0.38,0.64,0.74,0.68,0.6,0.82,0.48,0.51,0.52,0.29,1.12,0.89,0.38,0.71,0.86,0.76,0.8,1.41,0.43,0.49,0.51,1.24,0.24,0.38,0.57,2.32,0.0,0.0,0.49,0.0,1.12,0.71,1.74,0.82,1.06,0.64,1.52,0.93,1.24,1.6,0.68,0.73,0.95,1.1,0.61,1.02,1.59,0.62,1.09,0.8,0.87,0.91,0.47,0.84,1.43,0.65,0.52,0.89,0.49,0.75,0.69,0.67,0.56,0.41,0.3,0.93,0.41,0.4,0.39,0.62,1.12,0.4,0.89,0.14,0.54,0.65,0.71,0.62,0.36,0.39,0.86,0.93,1.69,0.93,0.78,0.86,0.92,0.86,1.16,0.66,0.77,1.52,0.18,1.41,0.59,0.43,0.38,0.0,0.49,0.0,1.24,0.51,0.77,0.0,0.24,0.53,0.0,0.0,0.57,0.38,0.0,7.42,1.17,2.32,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0.99
light rain_0,1.2,1.0,1.19,0.32,1.13,1.07,0.11,0.16,0.67,1.54,1.15,0.93,0.77,2.13,0.45,0.87,0.57,2.55,1.0,2.56,1.15,2.4,2.94,0.82,2.29,1.07,2.08,2.38,3.18,2.49,2.68,2.47,3.03,1.22,1.9,2.35,2.06,2.88,0.49,3.4,2.18,1.45,3.8,2.39,2.58,0.0,0.66,1.68,0.99,2.35,0.85,2.59,1.35,0.81,1.09,0.89,2.56,1.03,1.64,0.41,1.06,0.5,0.72,1.15,0.3,1.29,0.95,0.6,2.97,2.46,0.52,0.33,2.29,0.24,0.87,0.56,1.1,0.35,0.17,1.52,1.09,0.05,0.17,1.17,0.86,1.07,2.08,0.42,2.38,0.0,1.94,0.38,2.49,0.0,2.56,3.13,2.68,0.74,0.34,0.0,2.51,0.3,0.32,2.99,0.69,0.0,1.77,2.54,2.11,1.22,2.17,1.9,0.0,1.59,2.35,0.0,2.88,2.06,0.8,0.83,0.49,0.55,0.0,0.0,2.18,3.4,3.32,0.0,3.67,1.45,0.0,3.8,2.58,0.97,3.57,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.99
broken clouds_1,1.02,0.96,1.04,1.05,1.04,1.01,1.21,1.47,0.96,0.6,1.18,1.95,1.49,0.68,1.61,0.52,1.47,0.51,0.5,0.29,0.45,0.52,0.25,0.61,0.39,0.16,0.25,0.21,0.06,0.2,0.29,0.29,0.56,0.0,0.46,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.21,0.58,5.66,0.51,1.18,0.72,1.35,1.45,0.29,0.49,0.86,1.9,0.43,1.58,1.59,0.44,0.69,0.56,0.72,1.04,0.25,0.51,1.39,1.48,0.36,1.53,0.64,0.81,0.71,0.72,0.0,1.21,0.16,0.35,2.59,0.36,2.29,0.33,0.25,0.63,0.21,0.0,0.57,0.49,0.2,0.0,0.11,0.06,0.29,0.72,0.21,0.0,0.26,0.0,0.27,0.6,0.0,1.32,0.0,0.0,0.0,0.0,0.78,0.46,1.52,1.21,0.56,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.99
moderate rain_0,1.38,0.77,1.39,0.12,1.16,1.04,0.03,0.04,0.6,1.53,1.01,0.85,0.67,2.21,0.43,0.55,0.49,3.35,0.87,2.89,0.67,2.92,3.49,0.17,3.87,0.75,2.98,3.24,3.37,3.28,3.31,4.58,3.23,0.68,2.14,4.0,3.52,3.42,0.0,0.84,1.38,2.7,4.36,1.91,1.44,0.0,0.6,1.69,0.88,2.34,0.78,3.4,1.12,0.67,1.0,0.74,2.89,0.88,2.22,0.45,0.69,0.48,0.63,0.68,0.26,0.96,0.89,0.17,3.49,2.95,0.37,0.18,3.88,0.28,0.18,0.25,0.83,0.03,0.0,0.84,0.68,0.0,0.24,3.01,0.42,0.82,2.98,0.46,3.24,0.0,2.55,0.18,3.28,0.0,4.04,3.42,3.31,0.16,0.58,0.0,4.52,0.0,0.0,3.16,0.97,0.97,2.7,0.0,0.54,0.68,3.67,2.14,0.0,7.1,4.0,0.0,3.42,3.52,2.23,0.0,0.0,0.77,0.0,0.0,1.38,0.84,4.63,0.0,0.85,2.7,0.0,4.36,1.44,6.75,4.15,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.0,0.99
